index,doi,buzz_id,category,subword,count
25149,10.1016/j.ecolmodel.2018.11.013,0,AI and Machine Learning,classification,2
25149,10.1016/j.ecolmodel.2018.11.013,0,AI and Machine Learning,decision tree,13
25149,10.1016/j.ecolmodel.2018.11.013,0,AI and Machine Learning,random forest,1
25149,10.1016/j.ecolmodel.2018.11.013,0,AI and Machine Learning,regression,2
25149,10.1016/j.ecolmodel.2018.11.013,0,AI and Machine Learning,neural network,11
25149,10.1016/j.ecolmodel.2018.11.013,0,AI and Machine Learning,ensemble learning,2
25149,10.1016/j.ecolmodel.2018.11.013,0,AI and Machine Learning,hyperparameter optimization,10
25149,10.1016/j.ecolmodel.2018.11.013,1,Big Data,data cleansing,2
25149,10.1016/j.ecolmodel.2018.11.013,3,IoT,real time monitoring,1
25149,10.1016/j.ecolmodel.2018.11.013,6,Automation,automation,1
25149,10.1016/j.ecolmodel.2018.11.013,7,Modeling,simulation,1
25149,10.1016/j.ecolmodel.2018.11.013,7,Modeling,model parameters,10
25149,10.1016/j.ecolmodel.2018.11.013,7,Modeling,model development,5
25149,10.1016/j.ecolmodel.2018.11.013,7,Modeling,model performance evaluation,2
25149,10.1016/j.ecolmodel.2018.11.013,7,Modeling,model complexity,7
25149,10.1016/j.ecolmodel.2018.11.013,7,Modeling,model simplification,2
25149,10.1016/j.ecolmodel.2018.11.013,12,Data Analytics,data cleansing,2
25149,10.1016/j.ecolmodel.2018.11.013,18,Data Mining,decision trees,11
25149,10.1016/j.ecolmodel.2018.11.013,18,Data Mining,feature selection,21
25149,10.1016/j.ecolmodel.2018.11.013,18,Data Mining,ensemble learning,2
25149,10.1016/j.ecolmodel.2018.11.013,18,Data Mining,neural networks,8
25149,10.1016/j.ecolmodel.2018.11.013,18,Data Mining,genetic algorithms,3
25149,10.1016/j.ecolmodel.2018.11.013,18,Data Mining,model evaluation,3
25149,10.1016/j.ecolmodel.2018.11.013,18,Data Mining,overfitting,1
25149,10.1016/j.ecolmodel.2018.11.013,22,Smart Cities,water management,3
25149,10.1016/j.ecolmodel.2018.11.013,22,Smart Cities,real time monitoring,1
25149,10.1016/j.ecolmodel.2018.11.013,27,Software/Platform/Infrastructure as a Service/Cloud Computing,cloud computing,1
25166,10.1016/j.ecolmodel.2018.09.025,0,AI and Machine Learning,classification,4
25166,10.1016/j.ecolmodel.2018.09.025,0,AI and Machine Learning,neural network,5
25166,10.1016/j.ecolmodel.2018.09.025,1,Big Data,data processing,1
25166,10.1016/j.ecolmodel.2018.09.025,5,Cybersecurity,risk assessment,3
25166,10.1016/j.ecolmodel.2018.09.025,7,Modeling,simulation,7
25166,10.1016/j.ecolmodel.2018.09.025,7,Modeling,model comparison,1
25166,10.1016/j.ecolmodel.2018.09.025,7,Modeling,model results,1
25166,10.1016/j.ecolmodel.2018.09.025,12,Data Analytics,statistical analysis,1
25166,10.1016/j.ecolmodel.2018.09.025,18,Data Mining,neural networks,1
25166,10.1016/j.ecolmodel.2018.09.025,19,Predictive Analysis,risk assessment,3
25170,10.1016/j.ecolmodel.2018.09.018,0,AI and Machine Learning,machine learning,1
25170,10.1016/j.ecolmodel.2018.09.018,0,AI and Machine Learning,decision tree,1
25170,10.1016/j.ecolmodel.2018.09.018,0,AI and Machine Learning,random forest,2
25170,10.1016/j.ecolmodel.2018.09.018,0,AI and Machine Learning,regression,5
25170,10.1016/j.ecolmodel.2018.09.018,0,AI and Machine Learning,neural network,1
25170,10.1016/j.ecolmodel.2018.09.018,7,Modeling,simulation,2
25170,10.1016/j.ecolmodel.2018.09.018,7,Modeling,model prediction,1
25170,10.1016/j.ecolmodel.2018.09.018,7,Modeling,model accuracy,1
25170,10.1016/j.ecolmodel.2018.09.018,7,Modeling,model development,1
25170,10.1016/j.ecolmodel.2018.09.018,18,Data Mining,random forests,1
25170,10.1016/j.ecolmodel.2018.09.018,18,Data Mining,principal component analysis,1
25170,10.1016/j.ecolmodel.2018.09.018,18,Data Mining,model evaluation,3
25170,10.1016/j.ecolmodel.2018.09.018,18,Data Mining,overfitting,1
25172,10.1016/j.ecolmodel.2018.08.004,0,AI and Machine Learning,classification,1
25172,10.1016/j.ecolmodel.2018.08.004,0,AI and Machine Learning,regression,8
25172,10.1016/j.ecolmodel.2018.08.004,7,Modeling,arcgis,2
25181,10.1016/j.ecolmodel.2018.08.011,0,AI and Machine Learning,machine learning,7
25181,10.1016/j.ecolmodel.2018.08.011,0,AI and Machine Learning,classification,6
25181,10.1016/j.ecolmodel.2018.08.011,0,AI and Machine Learning,decision tree,4
25181,10.1016/j.ecolmodel.2018.08.011,0,AI and Machine Learning,random forest,3
25181,10.1016/j.ecolmodel.2018.08.011,0,AI and Machine Learning,support vector machine,3
25181,10.1016/j.ecolmodel.2018.08.011,0,AI and Machine Learning,regression,3
25181,10.1016/j.ecolmodel.2018.08.011,0,AI and Machine Learning,neural network,1
25181,10.1016/j.ecolmodel.2018.08.011,7,Modeling,qgis,1
25181,10.1016/j.ecolmodel.2018.08.011,7,Modeling,simulation,9
25181,10.1016/j.ecolmodel.2018.08.011,18,Data Mining,neural networks,1
25181,10.1016/j.ecolmodel.2018.08.011,18,Data Mining,deep learning,1
25181,10.1016/j.ecolmodel.2018.08.011,18,Data Mining,logistic regression,3
25181,10.1016/j.ecolmodel.2018.08.011,18,Data Mining,overfitting,3
25181,10.1016/j.ecolmodel.2018.08.011,18,Data Mining,underfitting,1
25190,10.1016/j.ecolmodel.2018.07.017,0,AI and Machine Learning,regression,12
25190,10.1016/j.ecolmodel.2018.07.017,7,Modeling,simulation,68
25190,10.1016/j.ecolmodel.2018.07.017,7,Modeling,model parameters,9
25208,10.1016/j.ecolmodel.2018.06.010,0,AI and Machine Learning,classification,66
25208,10.1016/j.ecolmodel.2018.06.010,0,AI and Machine Learning,decision tree,1
25208,10.1016/j.ecolmodel.2018.06.010,0,AI and Machine Learning,regression,3
25208,10.1016/j.ecolmodel.2018.06.010,7,Modeling,simulation,6
25208,10.1016/j.ecolmodel.2018.06.010,7,Modeling,model calibration,1
25208,10.1016/j.ecolmodel.2018.06.010,7,Modeling,model parameters,1
25208,10.1016/j.ecolmodel.2018.06.010,7,Modeling,model constraints,1
25208,10.1016/j.ecolmodel.2018.06.010,9,Quantum Computing,entanglement,1
25208,10.1016/j.ecolmodel.2018.06.010,18,Data Mining,decision trees,1
25208,10.1016/j.ecolmodel.2018.06.010,18,Data Mining,logistic regression,1
25210,10.1016/j.ecolmodel.2018.07.001,0,AI and Machine Learning,machine learning,3
25210,10.1016/j.ecolmodel.2018.07.001,0,AI and Machine Learning,classification,1
25210,10.1016/j.ecolmodel.2018.07.001,0,AI and Machine Learning,regression,4
25210,10.1016/j.ecolmodel.2018.07.001,5,Cybersecurity,vulnerability assessment,1
25210,10.1016/j.ecolmodel.2018.07.001,5,Cybersecurity,risk assessment,1
25210,10.1016/j.ecolmodel.2018.07.001,7,Modeling,arcgis,2
25210,10.1016/j.ecolmodel.2018.07.001,7,Modeling,spatial data,1
25210,10.1016/j.ecolmodel.2018.07.001,7,Modeling,simulation,2
25210,10.1016/j.ecolmodel.2018.07.001,7,Modeling,model prediction,2
25210,10.1016/j.ecolmodel.2018.07.001,7,Modeling,model outputs,2
25210,10.1016/j.ecolmodel.2018.07.001,7,Modeling,model accuracy,2
25210,10.1016/j.ecolmodel.2018.07.001,7,Modeling,model uncertainty,1
25210,10.1016/j.ecolmodel.2018.07.001,18,Data Mining,logistic regression,2
25210,10.1016/j.ecolmodel.2018.07.001,19,Predictive Analysis,risk assessment,1
25224,10.1016/j.ecolmodel.2018.07.010,0,AI and Machine Learning,classification,1
25224,10.1016/j.ecolmodel.2018.07.010,0,AI and Machine Learning,regression,6
25224,10.1016/j.ecolmodel.2018.07.010,7,Modeling,simulation,5
25224,10.1016/j.ecolmodel.2018.07.010,7,Modeling,model prediction,3
25224,10.1016/j.ecolmodel.2018.07.010,7,Modeling,model parameters,1
25224,10.1016/j.ecolmodel.2018.07.010,12,Data Analytics,data analysis,2
25240,10.1016/j.ecolmodel.2018.06.009,0,AI and Machine Learning,classification,6
25240,10.1016/j.ecolmodel.2018.06.009,0,AI and Machine Learning,regression,13
25240,10.1016/j.ecolmodel.2018.06.009,1,Big Data,data processing,1
25240,10.1016/j.ecolmodel.2018.06.009,7,Modeling,geographic information system,1
25240,10.1016/j.ecolmodel.2018.06.009,7,Modeling,simulation,28
25240,10.1016/j.ecolmodel.2018.06.009,7,Modeling,model calibration,3
25240,10.1016/j.ecolmodel.2018.06.009,7,Modeling,model parameters,2
25240,10.1016/j.ecolmodel.2018.06.009,7,Modeling,model scenarios,1
25240,10.1016/j.ecolmodel.2018.06.009,12,Data Analytics,data classification,1
25240,10.1016/j.ecolmodel.2018.06.009,18,Data Mining,clustering,1
25240,10.1016/j.ecolmodel.2018.06.009,18,Data Mining,logistic regression,11
25241,10.1016/j.ecolmodel.2018.06.008,0,AI and Machine Learning,machine learning,1
25241,10.1016/j.ecolmodel.2018.06.008,0,AI and Machine Learning,decision tree,14
25241,10.1016/j.ecolmodel.2018.06.008,0,AI and Machine Learning,random forest,2
25241,10.1016/j.ecolmodel.2018.06.008,0,AI and Machine Learning,regression,3
25241,10.1016/j.ecolmodel.2018.06.008,5,Cybersecurity,vulnerability assessment,1
25241,10.1016/j.ecolmodel.2018.06.008,7,Modeling,model prediction,4
25241,10.1016/j.ecolmodel.2018.06.008,18,Data Mining,data mining,1
25255,10.1016/j.ecolmodel.2018.06.017,0,AI and Machine Learning,classification,1
25255,10.1016/j.ecolmodel.2018.06.017,0,AI and Machine Learning,regression,8
25255,10.1016/j.ecolmodel.2018.06.017,7,Modeling,model prediction,4
25255,10.1016/j.ecolmodel.2018.06.017,18,Data Mining,model evaluation,1
25255,10.1016/j.ecolmodel.2018.06.017,28,Web Applications,user interface,1
25256,10.1016/j.ecolmodel.2018.06.028,0,AI and Machine Learning,classification,56
25256,10.1016/j.ecolmodel.2018.06.028,0,AI and Machine Learning,regression,2
25256,10.1016/j.ecolmodel.2018.06.028,7,Modeling,simulation,1
25256,10.1016/j.ecolmodel.2018.06.028,7,Modeling,model outputs,5
25256,10.1016/j.ecolmodel.2018.06.028,7,Modeling,model development,1
25256,10.1016/j.ecolmodel.2018.06.028,12,Data Analytics,statistical analysis,3
25256,10.1016/j.ecolmodel.2018.06.028,18,Data Mining,clustering,3
25256,10.1016/j.ecolmodel.2018.06.028,18,Data Mining,overfitting,1
25276,10.1016/j.ecolmodel.2018.05.003,0,AI and Machine Learning,machine learning,7
25276,10.1016/j.ecolmodel.2018.05.003,0,AI and Machine Learning,neural network,9
25276,10.1016/j.ecolmodel.2018.05.003,1,Big Data,data processing,1
25276,10.1016/j.ecolmodel.2018.05.003,1,Big Data,data management,1
25276,10.1016/j.ecolmodel.2018.05.003,7,Modeling,model development,2
25276,10.1016/j.ecolmodel.2018.05.003,7,Modeling,model comparison,1
25276,10.1016/j.ecolmodel.2018.05.003,7,Modeling,model complexity,2
25276,10.1016/j.ecolmodel.2018.05.003,18,Data Mining,neural networks,1
25276,10.1016/j.ecolmodel.2018.05.003,18,Data Mining,overfitting,1
25276,10.1016/j.ecolmodel.2018.05.003,18,Data Mining,data preprocessing,3
25284,10.1016/j.ecolmodel.2018.04.013,0,AI and Machine Learning,classification,9
25284,10.1016/j.ecolmodel.2018.04.013,0,AI and Machine Learning,random forest,1
25284,10.1016/j.ecolmodel.2018.04.013,0,AI and Machine Learning,nearest neighbor,1
25284,10.1016/j.ecolmodel.2018.04.013,0,AI and Machine Learning,regression,1
25284,10.1016/j.ecolmodel.2018.04.013,0,AI and Machine Learning,neural network,1
25284,10.1016/j.ecolmodel.2018.04.013,7,Modeling,model validation,4
25284,10.1016/j.ecolmodel.2018.04.013,18,Data Mining,data mining,1
25284,10.1016/j.ecolmodel.2018.04.013,18,Data Mining,principal component analysis,1
25284,10.1016/j.ecolmodel.2018.04.013,18,Data Mining,neural networks,1
25284,10.1016/j.ecolmodel.2018.04.013,18,Data Mining,model evaluation,1
25300,10.1016/j.ecolmodel.2018.03.006,0,AI and Machine Learning,classification,7
25300,10.1016/j.ecolmodel.2018.03.006,7,Modeling,spatial data,1
25325,10.1016/j.ecolmodel.2018.01.007,0,AI and Machine Learning,machine learning,10
25325,10.1016/j.ecolmodel.2018.01.007,0,AI and Machine Learning,classification,1
25325,10.1016/j.ecolmodel.2018.01.007,0,AI and Machine Learning,support vector machine,6
25325,10.1016/j.ecolmodel.2018.01.007,0,AI and Machine Learning,backpropagation,1
25325,10.1016/j.ecolmodel.2018.01.007,0,AI and Machine Learning,neural network,6
25325,10.1016/j.ecolmodel.2018.01.007,1,Big Data,big data,1
25325,10.1016/j.ecolmodel.2018.01.007,1,Big Data,data processing,1
25325,10.1016/j.ecolmodel.2018.01.007,12,Data Analytics,statistical analysis,2
25325,10.1016/j.ecolmodel.2018.01.007,18,Data Mining,support vector machines,6
25325,10.1016/j.ecolmodel.2018.01.007,18,Data Mining,neural networks,5
25325,10.1016/j.ecolmodel.2018.01.007,18,Data Mining,overfitting,2
25325,10.1016/j.ecolmodel.2018.01.007,20,Chatbots,machine learning models,4
25325,10.1016/j.ecolmodel.2018.01.007,27,Software/Platform/Infrastructure as a Service/Cloud Computing,cloud computing,2
25325,10.1016/j.ecolmodel.2018.01.007,27,Software/Platform/Infrastructure as a Service/Cloud Computing,virtual machines,2
25336,10.1016/j.ecolmodel.2017.10.017,0,AI and Machine Learning,classification,1
25336,10.1016/j.ecolmodel.2017.10.017,0,AI and Machine Learning,decision tree,1
25336,10.1016/j.ecolmodel.2017.10.017,0,AI and Machine Learning,regression,8
25336,10.1016/j.ecolmodel.2017.10.017,7,Modeling,spatial data,1
25336,10.1016/j.ecolmodel.2017.10.017,7,Modeling,simulation,37
25336,10.1016/j.ecolmodel.2017.10.017,7,Modeling,model validation,5
25336,10.1016/j.ecolmodel.2017.10.017,7,Modeling,model analysis,3
25336,10.1016/j.ecolmodel.2017.10.017,7,Modeling,model parameters,3
25336,10.1016/j.ecolmodel.2017.10.017,7,Modeling,model development,1
25336,10.1016/j.ecolmodel.2017.10.017,7,Modeling,model complexity,1
25336,10.1016/j.ecolmodel.2017.10.017,7,Modeling,model results,10
25336,10.1016/j.ecolmodel.2017.10.017,18,Data Mining,decision trees,1
25336,10.1016/j.ecolmodel.2017.10.017,18,Data Mining,time series analysis,1
25351,10.1016/j.ecolmodel.2017.11.021,0,AI and Machine Learning,classification,2
25351,10.1016/j.ecolmodel.2017.11.021,0,AI and Machine Learning,nearest neighbor,4
25351,10.1016/j.ecolmodel.2017.11.021,18,Data Mining,clustering,1
25352,10.1016/j.ecolmodel.2017.10.011,0,AI and Machine Learning,classification,1
25352,10.1016/j.ecolmodel.2017.10.011,0,AI and Machine Learning,regression,8
25352,10.1016/j.ecolmodel.2017.10.011,7,Modeling,simulation,6
25352,10.1016/j.ecolmodel.2017.10.011,7,Modeling,model analysis,1
25352,10.1016/j.ecolmodel.2017.10.011,7,Modeling,model parameters,1
25352,10.1016/j.ecolmodel.2017.10.011,18,Data Mining,time series analysis,1
25352,10.1016/j.ecolmodel.2017.10.011,18,Data Mining,social network analysis,5
25363,10.1016/j.ecolmodel.2017.12.007,0,AI and Machine Learning,regression,8
25363,10.1016/j.ecolmodel.2017.12.007,7,Modeling,simulation,15
25377,10.1016/j.envsoft.2023.105745,0,AI and Machine Learning,machine learning,8
25377,10.1016/j.envsoft.2023.105745,0,AI and Machine Learning,classification,1
25377,10.1016/j.envsoft.2023.105745,0,AI and Machine Learning,decision tree,2
25377,10.1016/j.envsoft.2023.105745,0,AI and Machine Learning,random forest,8
25377,10.1016/j.envsoft.2023.105745,0,AI and Machine Learning,regression,2
25377,10.1016/j.envsoft.2023.105745,7,Modeling,simulation,6
25377,10.1016/j.envsoft.2023.105745,11,Edge Computing,low latency,4
25377,10.1016/j.envsoft.2023.105745,12,Data Analytics,statistical analysis,1
25377,10.1016/j.envsoft.2023.105745,18,Data Mining,decision trees,1
25377,10.1016/j.envsoft.2023.105745,18,Data Mining,random forests,1
25377,10.1016/j.envsoft.2023.105745,20,Chatbots,machine learning models,2
25377,10.1016/j.envsoft.2023.105745,28,Web Applications,application programming interface,2
25379,10.1016/j.envsoft.2023.105751,0,AI and Machine Learning,machine learning,1
25379,10.1016/j.envsoft.2023.105751,0,AI and Machine Learning,classification,3
25379,10.1016/j.envsoft.2023.105751,0,AI and Machine Learning,regression,10
25379,10.1016/j.envsoft.2023.105751,1,Big Data,data quality,1
25379,10.1016/j.envsoft.2023.105751,7,Modeling,simulation,2
25379,10.1016/j.envsoft.2023.105751,12,Data Analytics,data quality,1
25379,10.1016/j.envsoft.2023.105751,12,Data Analytics,data classification,1
25379,10.1016/j.envsoft.2023.105751,18,Data Mining,time series analysis,2
25381,10.1016/j.envsoft.2023.105762,0,AI and Machine Learning,artificial intelligence,5
25381,10.1016/j.envsoft.2023.105762,0,AI and Machine Learning,machine learning,27
25381,10.1016/j.envsoft.2023.105762,0,AI and Machine Learning,classification,1
25381,10.1016/j.envsoft.2023.105762,0,AI and Machine Learning,decision tree,4
25381,10.1016/j.envsoft.2023.105762,0,AI and Machine Learning,random forest,4
25381,10.1016/j.envsoft.2023.105762,0,AI and Machine Learning,regression,7
25381,10.1016/j.envsoft.2023.105762,0,AI and Machine Learning,neural network,1
25381,10.1016/j.envsoft.2023.105762,0,AI and Machine Learning,long short term memory,1
25381,10.1016/j.envsoft.2023.105762,0,AI and Machine Learning,ensemble learning,1
25381,10.1016/j.envsoft.2023.105762,1,Big Data,data processing,1
25381,10.1016/j.envsoft.2023.105762,1,Big Data,data quality,2
25381,10.1016/j.envsoft.2023.105762,6,Automation,automation,1
25381,10.1016/j.envsoft.2023.105762,7,Modeling,model outputs,2
25381,10.1016/j.envsoft.2023.105762,12,Data Analytics,data quality,2
25381,10.1016/j.envsoft.2023.105762,18,Data Mining,decision trees,1
25381,10.1016/j.envsoft.2023.105762,18,Data Mining,feature selection,7
25381,10.1016/j.envsoft.2023.105762,18,Data Mining,ensemble learning,1
25381,10.1016/j.envsoft.2023.105762,18,Data Mining,deep learning,5
25381,10.1016/j.envsoft.2023.105762,18,Data Mining,data preprocessing,1
25381,10.1016/j.envsoft.2023.105762,19,Predictive Analysis,risk management,1
25381,10.1016/j.envsoft.2023.105762,20,Chatbots,machine learning models,5
25385,10.1016/j.envsoft.2023.105730,0,AI and Machine Learning,machine learning,7
25385,10.1016/j.envsoft.2023.105730,0,AI and Machine Learning,regression,1
25385,10.1016/j.envsoft.2023.105730,0,AI and Machine Learning,gradient descent,1
25385,10.1016/j.envsoft.2023.105730,0,AI and Machine Learning,neural network,6
25385,10.1016/j.envsoft.2023.105730,0,AI and Machine Learning,long short term memory,4
25385,10.1016/j.envsoft.2023.105730,7,Modeling,simulation,2
25385,10.1016/j.envsoft.2023.105730,7,Modeling,model prediction,1
25385,10.1016/j.envsoft.2023.105730,10,5G,network architecture,1
25385,10.1016/j.envsoft.2023.105730,18,Data Mining,neural networks,2
25385,10.1016/j.envsoft.2023.105730,18,Data Mining,deep learning,2
25385,10.1016/j.envsoft.2023.105730,18,Data Mining,overfitting,2
25385,10.1016/j.envsoft.2023.105730,19,Predictive Analysis,early warning systems,1
25385,10.1016/j.envsoft.2023.105730,20,Chatbots,machine learning models,2
25385,10.1016/j.envsoft.2023.105730,22,Smart Cities,water management,1
25387,10.1016/j.envsoft.2023.105713,0,AI and Machine Learning,artificial intelligence,15
25387,10.1016/j.envsoft.2023.105713,0,AI and Machine Learning,machine learning,18
25387,10.1016/j.envsoft.2023.105713,0,AI and Machine Learning,reinforcement learning,6
25387,10.1016/j.envsoft.2023.105713,0,AI and Machine Learning,decision tree,5
25387,10.1016/j.envsoft.2023.105713,0,AI and Machine Learning,naive bayes,1
25387,10.1016/j.envsoft.2023.105713,0,AI and Machine Learning,regression,4
25387,10.1016/j.envsoft.2023.105713,0,AI and Machine Learning,neural network,21
25387,10.1016/j.envsoft.2023.105713,1,Big Data,big data,4
25387,10.1016/j.envsoft.2023.105713,1,Big Data,data processing,1
25387,10.1016/j.envsoft.2023.105713,1,Big Data,data science,16
25387,10.1016/j.envsoft.2023.105713,1,Big Data,data infrastructure,1
25387,10.1016/j.envsoft.2023.105713,4,AR and VR,virtual reality,1
25387,10.1016/j.envsoft.2023.105713,7,Modeling,model parameters,1
25387,10.1016/j.envsoft.2023.105713,12,Data Analytics,data science,16
25387,10.1016/j.envsoft.2023.105713,12,Data Analytics,data extraction,1
25387,10.1016/j.envsoft.2023.105713,18,Data Mining,decision trees,1
25387,10.1016/j.envsoft.2023.105713,18,Data Mining,naive bayes,1
25387,10.1016/j.envsoft.2023.105713,18,Data Mining,neural networks,14
25387,10.1016/j.envsoft.2023.105713,18,Data Mining,reinforcement learning,6
25387,10.1016/j.envsoft.2023.105713,18,Data Mining,genetic algorithms,1
25390,10.1016/j.envsoft.2023.105749,0,AI and Machine Learning,machine learning,6
25390,10.1016/j.envsoft.2023.105749,0,AI and Machine Learning,classification,2
25390,10.1016/j.envsoft.2023.105749,0,AI and Machine Learning,decision tree,2
25390,10.1016/j.envsoft.2023.105749,0,AI and Machine Learning,random forest,4
25390,10.1016/j.envsoft.2023.105749,0,AI and Machine Learning,regression,9
25390,10.1016/j.envsoft.2023.105749,1,Big Data,data processing,1
25390,10.1016/j.envsoft.2023.105749,7,Modeling,model accuracy,1
25390,10.1016/j.envsoft.2023.105749,18,Data Mining,decision trees,1
25390,10.1016/j.envsoft.2023.105749,19,Predictive Analysis,demand forecasting,1
25392,10.1016/j.envsoft.2023.105711,0,AI and Machine Learning,nearest neighbor,2
25392,10.1016/j.envsoft.2023.105711,0,AI and Machine Learning,neural network,1
25392,10.1016/j.envsoft.2023.105711,1,Big Data,data processing,1
25392,10.1016/j.envsoft.2023.105711,1,Big Data,data quality,1
25392,10.1016/j.envsoft.2023.105711,7,Modeling,simulation,2
25392,10.1016/j.envsoft.2023.105711,12,Data Analytics,data analysis,5
25392,10.1016/j.envsoft.2023.105711,12,Data Analytics,data quality,1
25392,10.1016/j.envsoft.2023.105711,12,Data Analytics,exploratory data analysis,2
25392,10.1016/j.envsoft.2023.105711,18,Data Mining,clustering,1
25392,10.1016/j.envsoft.2023.105711,18,Data Mining,neural networks,1
25392,10.1016/j.envsoft.2023.105711,18,Data Mining,data cleaning,1
25392,10.1016/j.envsoft.2023.105711,28,Web Applications,user interface,1
25393,10.1016/j.envsoft.2023.105722,3,IoT,internet of things,1
25393,10.1016/j.envsoft.2023.105722,3,IoT,environmental monitoring,4
25393,10.1016/j.envsoft.2023.105722,3,IoT,iot sensor,2
25393,10.1016/j.envsoft.2023.105722,5,Cybersecurity,authentication,1
25393,10.1016/j.envsoft.2023.105722,7,Modeling,simulation,26
25393,10.1016/j.envsoft.2023.105722,7,Modeling,model calibration,1
25393,10.1016/j.envsoft.2023.105722,7,Modeling,model parameters,3
25393,10.1016/j.envsoft.2023.105722,10,5G,internet of things,1
25393,10.1016/j.envsoft.2023.105722,10,5G,iot devices,6
25393,10.1016/j.envsoft.2023.105722,11,Edge Computing,internet of things,1
25393,10.1016/j.envsoft.2023.105722,22,Smart Cities,water management,5
25393,10.1016/j.envsoft.2023.105722,22,Smart Cities,environmental monitoring,4
25393,10.1016/j.envsoft.2023.105722,28,Web Applications,client side,1
25393,10.1016/j.envsoft.2023.105722,28,Web Applications,server side,4
25393,10.1016/j.envsoft.2023.105722,28,Web Applications,cross platform,1
25393,10.1016/j.envsoft.2023.105722,28,Web Applications,web design,1
25393,10.1016/j.envsoft.2023.105722,28,Web Applications,application programming interface,1
25393,10.1016/j.envsoft.2023.105722,28,Web Applications,representational state transfer,1
25393,10.1016/j.envsoft.2023.105722,28,Web Applications,java,24
25394,10.1016/j.envsoft.2023.105712,0,AI and Machine Learning,machine learning,17
25394,10.1016/j.envsoft.2023.105712,0,AI and Machine Learning,random forest,19
25394,10.1016/j.envsoft.2023.105712,0,AI and Machine Learning,regression,5
25394,10.1016/j.envsoft.2023.105712,0,AI and Machine Learning,neural network,1
25394,10.1016/j.envsoft.2023.105712,1,Big Data,data science,1
25394,10.1016/j.envsoft.2023.105712,7,Modeling,simulation,1
25394,10.1016/j.envsoft.2023.105712,12,Data Analytics,data science,1
25394,10.1016/j.envsoft.2023.105712,18,Data Mining,clustering,1
25394,10.1016/j.envsoft.2023.105712,18,Data Mining,random forests,2
25394,10.1016/j.envsoft.2023.105712,18,Data Mining,principal component analysis,1
25394,10.1016/j.envsoft.2023.105712,18,Data Mining,neural networks,1
25394,10.1016/j.envsoft.2023.105712,20,Chatbots,machine learning models,1
25394,10.1016/j.envsoft.2023.105712,28,Web Applications,application programming interface,1
25397,10.1016/j.envsoft.2023.105726,1,Big Data,data processing,1
25397,10.1016/j.envsoft.2023.105726,1,Big Data,data integration,6
25397,10.1016/j.envsoft.2023.105726,1,Big Data,data quality,2
25397,10.1016/j.envsoft.2023.105726,6,Automation,automation,1
25397,10.1016/j.envsoft.2023.105726,7,Modeling,simulation,1
25397,10.1016/j.envsoft.2023.105726,7,Modeling,model application,1
25397,10.1016/j.envsoft.2023.105726,12,Data Analytics,data integration,6
25397,10.1016/j.envsoft.2023.105726,12,Data Analytics,data quality,2
25397,10.1016/j.envsoft.2023.105726,12,Data Analytics,data manipulation,1
25397,10.1016/j.envsoft.2023.105726,18,Data Mining,data integration,6
25397,10.1016/j.envsoft.2023.105726,22,Smart Cities,disaster management,1
25399,10.1016/j.envsoft.2023.105690,0,AI and Machine Learning,machine learning,2
25399,10.1016/j.envsoft.2023.105690,1,Big Data,big data,5
25399,10.1016/j.envsoft.2023.105690,1,Big Data,data processing,1
25399,10.1016/j.envsoft.2023.105690,1,Big Data,data science,6
25399,10.1016/j.envsoft.2023.105690,7,Modeling,simulation,1
25399,10.1016/j.envsoft.2023.105690,7,Modeling,model development,1
25399,10.1016/j.envsoft.2023.105690,7,Modeling,model assumptions,1
25399,10.1016/j.envsoft.2023.105690,12,Data Analytics,data science,6
25399,10.1016/j.envsoft.2023.105690,18,Data Mining,clustering,1
25399,10.1016/j.envsoft.2023.105690,18,Data Mining,time series analysis,1
25403,10.1016/j.envsoft.2023.105686,0,AI and Machine Learning,regression,6
25403,10.1016/j.envsoft.2023.105686,1,Big Data,data quality,2
25403,10.1016/j.envsoft.2023.105686,7,Modeling,simulation,13
25403,10.1016/j.envsoft.2023.105686,7,Modeling,model calibration,1
25403,10.1016/j.envsoft.2023.105686,7,Modeling,model validation,2
25403,10.1016/j.envsoft.2023.105686,7,Modeling,model outputs,2
25403,10.1016/j.envsoft.2023.105686,7,Modeling,model parameters,5
25403,10.1016/j.envsoft.2023.105686,7,Modeling,model development,1
25403,10.1016/j.envsoft.2023.105686,12,Data Analytics,data quality,2
25403,10.1016/j.envsoft.2023.105686,28,Web Applications,java,5
25408,10.1016/j.envsoft.2023.105689,1,Big Data,big data,8
25408,10.1016/j.envsoft.2023.105689,1,Big Data,data processing,4
25408,10.1016/j.envsoft.2023.105689,1,Big Data,data storage,1
25408,10.1016/j.envsoft.2023.105689,1,Big Data,data management,2
25408,10.1016/j.envsoft.2023.105689,7,Modeling,simulation,63
25408,10.1016/j.envsoft.2023.105689,7,Modeling,model outputs,5
25408,10.1016/j.envsoft.2023.105689,7,Modeling,model input data,1
25408,10.1016/j.envsoft.2023.105689,7,Modeling,model parameters,1
25408,10.1016/j.envsoft.2023.105689,7,Modeling,model application,1
25408,10.1016/j.envsoft.2023.105689,7,Modeling,model scenarios,5
25408,10.1016/j.envsoft.2023.105689,7,Modeling,model results,2
25408,10.1016/j.envsoft.2023.105689,12,Data Analytics,data storage,1
25408,10.1016/j.envsoft.2023.105689,18,Data Mining,data preprocessing,1
