index,AI and Machine Learning,Big Data,Blockchain and Cryptocurrency,IoT,AR and VR,Cybersecurity,Automation,NLP,Quantum Computing,5G,Edge Computing,Data Analytics,Biotechnology,Nanotechnology,Wearable Technology,Voice User Interface (VUI),FinTech,Data Mining,Predictive Analysis,Chatbots,3D Printing,Smart Cities,Regtech,Insurtech,E-Commerce,Serverless Computing,Software/Platform/Infrastructure as a Service/Cloud Computing,Web Applications,doi,journal
20398,2,0,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109525,Ocean Engineering
20401,20,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109535,Ocean Engineering
20413,21,1,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,24,0,0,1,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109542,Ocean Engineering
20422,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109559,Ocean Engineering
20424,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109416,Ocean Engineering
20427,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109548,Ocean Engineering
20429,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109560,Ocean Engineering
20442,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108699,Ocean Engineering
20447,113,1,0,4,0,0,6,0,0,4,2,0,0,0,0,0,0,46,0,0,1,1,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109355,Ocean Engineering
20448,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109280,Ocean Engineering
20461,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109298,Ocean Engineering
20478,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109369,Ocean Engineering
20480,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109375,Ocean Engineering
20486,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109336,Ocean Engineering
20489,23,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,12,0,1,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109388,Ocean Engineering
20495,30,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109353,Ocean Engineering
20504,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109403,Ocean Engineering
20517,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109399,Ocean Engineering
20520,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109435,Ocean Engineering
20523,26,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109433,Ocean Engineering
20526,13,43,0,30,0,0,0,0,0,2,1,48,0,0,0,0,0,25,19,0,0,0,1,0,0,0,1,1,10.1016/j.oceaneng.2021.109392,Ocean Engineering
20548,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109184,Ocean Engineering
20551,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109206,Ocean Engineering
20553,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109211,Ocean Engineering
20554,24,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,11,3,0,0,1,0,0,0,0,0,1,10.1016/j.oceaneng.2021.109216,Ocean Engineering
20557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,10.1016/j.oceaneng.2021.109245,Ocean Engineering
20565,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108966,Ocean Engineering
20568,15,7,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109256,Ocean Engineering
20574,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109269,Ocean Engineering
20582,12,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109250,Ocean Engineering
20583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,10.1016/j.oceaneng.2021.109260,Ocean Engineering
20587,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109303,Ocean Engineering
20591,2,0,7,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109281,Ocean Engineering
20592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109292,Ocean Engineering
20604,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109323,Ocean Engineering
20617,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108795,Ocean Engineering
20625,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109071,Ocean Engineering
20628,71,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109049,Ocean Engineering
20632,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109116,Ocean Engineering
20637,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109158,Ocean Engineering
20647,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109084,Ocean Engineering
20658,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109205,Ocean Engineering
20662,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109060,Ocean Engineering
20666,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109069,Ocean Engineering
20673,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108610,Ocean Engineering
20674,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108903,Ocean Engineering
20677,12,4,0,5,2,2,0,0,0,2,2,0,0,0,4,0,0,3,3,0,0,3,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109168,Ocean Engineering
20679,9,8,0,26,0,2,1,0,0,2,0,11,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,10.1016/j.oceaneng.2021.108953,Ocean Engineering
20681,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,0,1,0,2,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109046,Ocean Engineering
20682,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109075,Ocean Engineering
20685,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109114,Ocean Engineering
20697,22,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,22,0,1,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108874,Ocean Engineering
20704,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109134,Ocean Engineering
20706,20,1,0,0,0,1,1,1,0,2,0,8,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109154,Ocean Engineering
20711,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109045,Ocean Engineering
20714,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,10.1016/j.oceaneng.2021.109096,Ocean Engineering
20715,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109099,Ocean Engineering
20719,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,10.1016/j.oceaneng.2021.109119,Ocean Engineering
20722,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109166,Ocean Engineering
20725,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,2,0,0,10.1016/j.oceaneng.2021.109072,Ocean Engineering
20733,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108973,Ocean Engineering
20735,109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109086,Ocean Engineering
20737,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109058,Ocean Engineering
20739,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109064,Ocean Engineering
20754,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108982,Ocean Engineering
20766,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109050,Ocean Engineering
20774,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108884,Ocean Engineering
20778,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109066,Ocean Engineering
20781,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109077,Ocean Engineering
20789,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108962,Ocean Engineering
20804,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108948,Ocean Engineering
20808,8,6,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108981,Ocean Engineering
20818,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108987,Ocean Engineering
20830,0,0,0,11,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108901,Ocean Engineering
20840,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108896,Ocean Engineering
20844,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108921,Ocean Engineering
20845,53,2,0,1,0,0,0,7,0,0,0,1,0,0,0,2,0,11,0,5,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108922,Ocean Engineering
20847,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108937,Ocean Engineering
20852,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108952,Ocean Engineering
20853,18,4,0,1,0,3,0,1,0,1,1,1,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108956,Ocean Engineering
20857,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108853,Ocean Engineering
20869,11,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108881,Ocean Engineering
20870,13,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108862,Ocean Engineering
20871,5,3,0,1,0,1,1,0,0,0,0,6,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108863,Ocean Engineering
20885,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108898,Ocean Engineering
20888,2,15,0,0,0,0,0,4,0,0,0,1,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108876,Ocean Engineering
20893,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108654,Ocean Engineering
20900,3,1,0,2,0,0,0,6,0,1,0,2,0,0,0,0,0,2,1,6,0,0,0,0,0,0,1,0,10.1016/j.oceaneng.2021.108840,Ocean Engineering
20916,12,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,3,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108861,Ocean Engineering
20931,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108731,Ocean Engineering
20936,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108773,Ocean Engineering
20945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,4,10.1016/j.oceaneng.2021.108752,Ocean Engineering
20947,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108793,Ocean Engineering
20948,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108794,Ocean Engineering
20949,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108802,Ocean Engineering
20951,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108733,Ocean Engineering
20971,7,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108671,Ocean Engineering
20983,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108743,Ocean Engineering
20991,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108755,Ocean Engineering
20998,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108627,Ocean Engineering
20999,7,1,0,3,0,0,6,0,0,1,1,1,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,1,10.1016/j.oceaneng.2021.108629,Ocean Engineering
21002,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108639,Ocean Engineering
21003,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108643,Ocean Engineering
21009,0,3,0,8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,7,10.1016/j.oceaneng.2021.108636,Ocean Engineering
21010,21,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108642,Ocean Engineering
21015,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108657,Ocean Engineering
21016,5,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108659,Ocean Engineering
21027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108693,Ocean Engineering
21028,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108694,Ocean Engineering
21035,33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108666,Ocean Engineering
21038,36,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108714,Ocean Engineering
21044,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108556,Ocean Engineering
21055,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,10.1016/j.oceaneng.2021.108597,Ocean Engineering
21075,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108612,Ocean Engineering
21076,39,7,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108616,Ocean Engineering
21077,8,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108620,Ocean Engineering
21084,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108527,Ocean Engineering
21096,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108516,Ocean Engineering
21097,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108524,Ocean Engineering
21099,46,2,0,5,0,0,0,0,0,0,0,5,0,0,1,0,0,19,5,0,0,5,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108525,Ocean Engineering
21122,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108549,Ocean Engineering
21129,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,6,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108592,Ocean Engineering
21150,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108488,Ocean Engineering
21152,19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108501,Ocean Engineering
21153,2,0,0,0,10,9,6,0,0,0,0,0,0,0,0,0,0,1,10,0,3,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108502,Ocean Engineering
21159,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108350,Ocean Engineering
21175,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108407,Ocean Engineering
21190,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108451,Ocean Engineering
21195,37,0,0,1,1,0,7,0,0,3,0,0,0,0,0,0,0,17,0,0,5,0,0,0,0,0,0,1,10.1016/j.oceaneng.2020.108477,Ocean Engineering
21203,0,0,3,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108424,Ocean Engineering
21204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108425,Ocean Engineering
21215,3,1,0,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108137,Ocean Engineering
21221,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108223,Ocean Engineering
21229,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108264,Ocean Engineering
21239,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108278,Ocean Engineering
21246,33,2,0,1,0,0,0,2,0,0,0,0,0,0,4,2,0,33,0,0,0,1,0,0,0,1,0,0,10.1016/j.oceaneng.2020.108293,Ocean Engineering
21277,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108362,Ocean Engineering
21280,2,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108367,Ocean Engineering
21281,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108368,Ocean Engineering
21284,19,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,2,1,0,5,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108372,Ocean Engineering
21291,13,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108194,Ocean Engineering
21294,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,10.1016/j.oceaneng.2020.107396,Ocean Engineering
21313,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,10.1016/j.oceaneng.2020.107717,Ocean Engineering
21322,1,0,0,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108170,Ocean Engineering
21329,6,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108187,Ocean Engineering
21334,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108215,Ocean Engineering
21335,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108216,Ocean Engineering
21341,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108231,Ocean Engineering
21344,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108241,Ocean Engineering
21349,34,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108099,Ocean Engineering
21350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108102,Ocean Engineering
21355,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108193,Ocean Engineering
21358,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2020.108201,Ocean Engineering
21378,6,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107961,Ocean Engineering
21381,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107524,Ocean Engineering
21401,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107704,Ocean Engineering
21402,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107888,Ocean Engineering
21410,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2020.107927,Ocean Engineering
